,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cycle_Actin_BR_norm,0.98845,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538
cycle_Actin_ST_norm,0.96205,0.95955,0.8532,0.8532,0.8532,0.8532,0.8532,0.8532,0.8532,0
cycle_Arp2_3_norm,0.98845,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538
cycle_CP_norm,0.5054,0.5054,0.5054,0.5054,0.5054,0.5054,0,0,0,0
cycle_Cdc42_norm,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0,0,0,0
cycle_Cofilin_norm,0.2605,0.1638,0,0,0,0,0,0,0,0
cycle_Coronin_norm,0.2453,0.2412,0,0,0,0,0,0,0,0
cycle_Cortactin_norm,0.95815,0.95815,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0
cycle_Dia1_norm,0.332,0.2619,0.2096,0,0,0,0,0,0,0
cycle_Dia2_norm,0.8742,0.8557,0.8557,0.8557,0.8557,0.5338,0,0,0,0
cycle_Ena_Vasp_norm,1,1,1,1,1,1,1,1,1,1
cycle_IRSp53_norm,0.59145,0.5568,0.5568,0.5568,0.5568,0.5568,0,0,0,0
cycle_LIMK_norm,0.7547,0.7506,0.5946,0.5946,0.5946,0.5946,0,0,0,0
cycle_PAK_norm,0.98845,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538
cycle_PIP2_norm,0.4946,0.4946,0.4946,0.4946,0.4946,0,0,0,0,0
cycle_PKD_norm,0.66345,0.64495,0.4258,0.4258,0.4258,0,0,0,0,0
cycle_Profilin_norm,1,1,1,1,1,1,1,1,1,1
cycle_ROCK_norm,0.66345,0.64495,0.4258,0.4258,0.4258,0,0,0,0,0
cycle_ROCK__norm,0.66345,0.64495,0.4258,0.4258,0.4258,0,0,0,0,0
cycle_Rac1_norm,0.33655,0.31805,0,0,0,0,0,0,0,0
cycle_RhoA_norm,0.675,0.6376,0.5326,0.4258,0.4258,0,0,0,0,0
cycle_SSH_norm,0.2453,0.2412,0,0,0,0,0,0,0,0
cycle_Thymosin_norm,0,0,0,0,0,0,0,0,0,0
cycle_WASP_norm,1,1,1,1,1,1,1,1,1,1
cycle_WAVE_norm,0.33655,0.31805,0,0,0,0,0,0,0,0
