,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cycle_Actin_BR_norm,0.5121,0.4132,0.4132,0.4132,0.4132,0,0,0,0,0
cycle_Actin_ST_norm,0.629845,0.567725,0.567725,0.3794,0,0,0,0,0,0
cycle_Arp2_3_norm,0.5121,0.4132,0.4132,0.4132,0.4132,0,0,0,0,0
cycle_CP_norm,0.4979,0.4979,0.4979,0.4979,0.4979,0,0,0,0,0
cycle_Cdc42_norm,0.5034,0.5034,0.5034,0.5034,0.5034,0.5034,0,0,0,0
cycle_Cofilin_norm,0.342025,0.2857,0.2857,0,0,0,0,0,0,0
cycle_Coronin_norm,0.18855,0.050475,0.050475,0,0,0,0,0,0,0
cycle_Cortactin_norm,0,0,0,0,0,0,0,0,0,0
cycle_Dia1_norm,0.36532,0.2882,0.2341,0,0,0,0,0,0,0
cycle_Dia2_norm,0.874165,0.838475,0.838475,0.838475,0.838475,0.5222,0,0,0,0
cycle_Ena_Vasp_norm,0.9985,0.9928,0.9928,0.9928,0.9928,0.9928,0.9928,0.9928,0.9928,0.9928
cycle_IRSp53_norm,0.5612,0.539,0.539,0.539,0.539,0.539,0,0,0,0
cycle_LIMK_norm,0.81145,0.794125,0.794125,0.6427,0.6427,0.6427,0.6427,0,0,0
cycle_PAK_norm,0.9918,0.9696,0.9696,0.9696,0.9696,0.9696,0.9696,0.9696,0.9696,0.9696
cycle_PIP2_norm,0.5021,0.5021,0.5021,0.5021,0.5021,0.5021,0,0,0,0
cycle_PKD_norm,0.7119,0.685425,0.56565,0.4647,0.4647,0,0,0,0,0
cycle_Profilin_norm,0.68712,0.6548,0.5681,0.5681,0.5681,0.5681,0,0,0,0
cycle_ROCK_norm,0.7119,0.685425,0.56565,0.4647,0.4647,0,0,0,0,0
cycle_ROCK__norm,0.7119,0.685425,0.56565,0.4647,0.4647,0,0,0,0,0
cycle_Rac1_norm,0.27658,0.140875,0.10095,0,0,0,0,0,0,0
cycle_RhoA_norm,0.73042,0.697025,0.57725,0.4647,0.4647,0,0,0,0,0
cycle_SSH_norm,0.18855,0.050475,0.050475,0,0,0,0,0,0,0
cycle_Thymosin_norm,0.40965,0.40965,0.40965,0,0,0,0,0,0,0
cycle_WASP_norm,0.59035,0.59035,0.59035,0.4556,0.4556,0,0,0,0,0
cycle_WAVE_norm,0.27658,0.140875,0.10095,0,0,0,0,0,0,0
