,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cycle_Actin_BR_norm,0.910042,0.894275,0.8024,0.8024,0.8024,0.8024,0.8024,0.8024,0.8024,0
cycle_Actin_ST_norm,0.904072,0.8877,0.7665,0.7665,0.7665,0.7665,0.7665,0.7665,0,0
cycle_Arp2_3_norm,0.910042,0.894275,0.8024,0.8024,0.8024,0.8024,0.8024,0.8024,0.8024,0
cycle_CP_norm,0,0,0,0,0,0,0,0,0,0
cycle_Cdc42_norm,0.5007,0.5007,0.5007,0.5007,0.5007,0.5007,0,0,0,0
cycle_Cofilin_norm,0.2081,0.1299,0,0,0,0,0,0,0,0
cycle_Coronin_norm,0.234375,0.135825,0,0,0,0,0,0,0,0
cycle_Cortactin_norm,0.961642,0.959975,0.8459,0.8459,0.8459,0.8459,0.8459,0.8459,0.8459,0
cycle_Dia1_norm,0.68719,0.643375,0.5344,0.433,0.433,0,0,0,0,0
cycle_Dia2_norm,0.869947,0.84365,0.84365,0.84365,0.84365,0.5228,0,0,0,0
cycle_Ena_Vasp_norm,0.995683,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834
cycle_IRSp53_norm,0.586758,0.5474,0.5474,0.5474,0.5474,0.5474,0,0,0,0
cycle_LIMK_norm,0.765625,0.761975,0.6153,0.6153,0.6153,0.6153,0.6153,0,0,0
cycle_PAK_norm,0.986658,0.9473,0.9473,0.9473,0.9473,0.9473,0.9473,0.9473,0.9473,0.9473
cycle_PIP2_norm,0.5033,0.5033,0.5033,0.5033,0.5033,0.5033,0,0,0,0
cycle_PKD_norm,0.672775,0.650625,0.433,0.433,0.433,0,0,0,0,0
cycle_Profilin_norm,0.904072,0.8877,0.7665,0.7665,0.7665,0.7665,0.7665,0.7665,0,0
cycle_ROCK_norm,0.672775,0.650625,0.433,0.433,0.433,0,0,0,0,0
cycle_ROCK__norm,0.672775,0.650625,0.433,0.433,0.433,0,0,0,0,0
cycle_Rac1_norm,0.325818,0.210175,0,0,0,0,0,0,0,0
cycle_RhoA_norm,0.68719,0.643375,0.5344,0.433,0.433,0,0,0,0,0
cycle_SSH_norm,0.234375,0.135825,0,0,0,0,0,0,0,0
cycle_Thymosin_norm,0.3144,0.3144,0.2036,0.2036,0.2036,0,0,0,0,0
cycle_WASP_norm,0.6856,0.6856,0.6856,0.6856,0.6856,0,0,0,0,0
cycle_WAVE_norm,0.325818,0.210175,0,0,0,0,0,0,0,0
