,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cycle_Actin_BR_norm,0.959617,0.95045,0.8582,0.8582,0.8582,0.8582,0.8582,0.8582,0.8582,0
cycle_Actin_ST_norm,0.775717,0.7674,0.7054,0.4894,0.4894,0,0,0,0,0
cycle_Arp2_3_norm,0.959617,0.95045,0.8582,0.8582,0.8582,0.8582,0.8582,0.8582,0.8582,0
cycle_CP_norm,0.5156,0.5156,0.5156,0.5156,0.5156,0.5156,0,0,0,0
cycle_Cdc42_norm,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0,0,0,0
cycle_Cofilin_norm,0.49215,0.4765,0.4765,0.3606,0,0,0,0,0,0
cycle_Coronin_norm,0.22705,0.12925,0,0,0,0,0,0,0,0
cycle_Cortactin_norm,0.955667,0.9535,0.8218,0.8218,0.8218,0.8218,0.8218,0.8218,0.8218,0
cycle_Dia1_norm,0.33445,0.2632,0.2098,0,0,0,0,0,0,0
cycle_Dia2_norm,0.873317,0.85325,0.85325,0.85325,0.85325,0.5246,0,0,0,0
cycle_Ena_Vasp_norm,0.996833,0.9882,0.9882,0.9882,0.9882,0.9882,0.9882,0.9882,0.9882,0.9882
cycle_IRSp53_norm,0.591683,0.5562,0.5562,0.5562,0.5562,0.5562,0,0,0,0
cycle_LIMK_norm,0,0,0,0,0,0,0,0,0,0
cycle_PAK_norm,0.987883,0.9524,0.9524,0.9524,0.9524,0.9524,0.9524,0.9524,0.9524,0.9524
cycle_PIP2_norm,0.4844,0.4844,0.4844,0.4844,0.4844,0,0,0,0,0
cycle_PKD_norm,0.67935,0.66305,0.4352,0.4352,0.4352,0,0,0,0,0
cycle_Profilin_norm,0.824667,0.81635,0.662,0.662,0.662,0.662,0.662,0,0,0
cycle_ROCK_norm,0.67935,0.66305,0.4352,0.4352,0.4352,0,0,0,0,0
cycle_ROCK__norm,0.67935,0.66305,0.4352,0.4352,0.4352,0,0,0,0,0
cycle_Rac1_norm,0.319383,0.21035,0,0,0,0,0,0,0,0
cycle_RhoA_norm,0.6923,0.6571,0.5455,0.4352,0.4352,0,0,0,0,0
cycle_SSH_norm,0.22705,0.12925,0,0,0,0,0,0,0,0
cycle_Thymosin_norm,0.2811,0.2475,0.1469,0,0,0,0,0,0,0
cycle_WASP_norm,0.7189,0.6853,0.6853,0.5384,0.5384,0.5384,0,0,0,0
cycle_WAVE_norm,0.319383,0.21035,0,0,0,0,0,0,0,0
