,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cycle_Actin_BR_norm,0.99095,0.9666,0.9666,0.9666,0.9666,0.9666,0.9666,0.9666,0.9666,0.9666
cycle_Actin_ST_norm,0.77225,0.7574,0.5636,0.5636,0.5636,0.5636,0,0,0,0
cycle_Arp2_3_norm,0.99095,0.9666,0.9666,0.9666,0.9666,0.9666,0.9666,0.9666,0.9666,0.9666
cycle_CP_norm,0.5018,0.5018,0.5018,0.5018,0.5018,0.5018,0,0,0,0
cycle_Cdc42_norm,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0,0,0,0
cycle_Cofilin_norm,0,0,0,0,0,0,0,0,0,0
cycle_Coronin_norm,0,0,0,0,0,0,0,0,0,0
cycle_Cortactin_norm,1,1,1,1,1,1,1,1,1,1
cycle_Dia1_norm,0.385,0.263,0.263,0,0,0,0,0,0,0
cycle_Dia2_norm,0.8749,0.8539,0.8539,0.8539,0.8539,0.5416,0,0,0,0
cycle_Ena_Vasp_norm,1,1,1,1,1,1,1,1,1,1
cycle_IRSp53_norm,0.5142,0.5142,0.5142,0.5142,0.5142,0.5142,0,0,0,0
cycle_LIMK_norm,1,1,1,1,1,1,1,1,1,1
cycle_PAK_norm,1,1,1,1,1,1,1,1,1,1
cycle_PIP2_norm,0.4982,0.4982,0.4982,0.4982,0.4982,0,0,0,0,0
cycle_PKD_norm,0.77405,0.7335,0.5228,0.5228,0.5228,0.5228,0,0,0,0
cycle_Profilin_norm,0.77225,0.7574,0.5636,0.5636,0.5636,0.5636,0,0,0,0
cycle_ROCK_norm,0.77405,0.7335,0.5228,0.5228,0.5228,0.5228,0,0,0,0
cycle_ROCK__norm,0.77405,0.7335,0.5228,0.5228,0.5228,0.5228,0,0,0,0
cycle_Rac1_norm,0.22595,0.1275,0,0,0,0,0,0,0,0
cycle_RhoA_norm,0.77405,0.7335,0.5228,0.5228,0.5228,0.5228,0,0,0,0
cycle_SSH_norm,0,0,0,0,0,0,0,0,0,0
cycle_Thymosin_norm,0.3586,0.3586,0.2276,0.2276,0.2276,0,0,0,0,0
cycle_WASP_norm,0.6414,0.6414,0.6414,0.6414,0.6414,0,0,0,0,0
cycle_WAVE_norm,0.22595,0.1275,0,0,0,0,0,0,0,0
