,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cycle_Actin_BR_norm,0.94585,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944
cycle_Actin_ST_norm,0.6519,0.6519,0.5769,0.5769,0.5769,0.5769,0,0,0,0
cycle_Arp2_3_norm,0.94585,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944
cycle_CP_norm,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
cycle_Cdc42_norm,0.4912,0.4912,0.4912,0.4912,0.4912,0,0,0,0,0
cycle_Cofilin_norm,0.0629,0,0,0,0,0,0,0,0,0
cycle_Coronin_norm,0.0809,0,0,0,0,0,0,0,0,0
cycle_Cortactin_norm,0.9573,0.9573,0.9573,0.9573,0.9573,0.9573,0.9573,0.9573,0.9573,0.9573
cycle_Dia1_norm,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
cycle_Dia2_norm,1,1,1,1,1,1,1,1,1,1
cycle_Ena_Vasp_norm,0.97195,0.9675,0.9675,0.9675,0.9675,0.9675,0.9675,0.9675,0.9675,0.9675
cycle_IRSp53_norm,0.4912,0.4912,0.4912,0.4912,0.4912,0,0,0,0,0
cycle_LIMK_norm,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191
cycle_PAK_norm,0.9573,0.9573,0.9573,0.9573,0.9573,0.9573,0.9573,0.9573,0.9573,0.9573
cycle_PIP2_norm,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
cycle_PKD_norm,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191
cycle_Profilin_norm,0.6519,0.6519,0.5769,0.5769,0.5769,0.5769,0,0,0,0
cycle_ROCK_norm,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191
cycle_ROCK__norm,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191,0.9191
cycle_Rac1_norm,0,0,0,0,0,0,0,0,0,0
cycle_RhoA_norm,1,1,1,1,1,1,1,1,1,1
cycle_SSH_norm,0.0809,0,0,0,0,0,0,0,0,0
cycle_Thymosin_norm,0.4456,0.4456,0.4456,0.194,0,0,0,0,0,0
cycle_WASP_norm,0.5329,0.5329,0.5329,0.5329,0,0,0,0,0,0
cycle_WAVE_norm,0,0,0,0,0,0,0,0,0,0
