,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cycle_Actin_BR_norm,0,0,0,0,0,0,0,0,0,0
cycle_Actin_ST_norm,0.6453,0.6,0.6,0.6,0.6,0.6,0,0,0,0
cycle_Arp2_3_norm,0,0,0,0,0,0,0,0,0,0
cycle_CP_norm,0.5024,0.5024,0.5024,0.5024,0.5024,0.5024,0,0,0,0
cycle_Cdc42_norm,0.4934,0.4934,0.4934,0.4934,0.4934,0,0,0,0,0
cycle_Cofilin_norm,0.0368,0,0,0,0,0,0,0,0,0
cycle_Coronin_norm,0.0802,0,0,0,0,0,0,0,0,0
cycle_Cortactin_norm,0.0802,0,0,0,0,0,0,0,0,0
cycle_Dia1_norm,0.4976,0.4976,0.4976,0.4976,0.4976,0,0,0,0,0
cycle_Dia2_norm,1,1,1,1,1,1,1,1,1,1
cycle_Ena_Vasp_norm,1,1,1,1,1,1,1,1,1,1
cycle_IRSp53_norm,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0,0,0,0
cycle_LIMK_norm,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198
cycle_PAK_norm,0,0,0,0,0,0,0,0,0,0
cycle_PIP2_norm,0.4976,0.4976,0.4976,0.4976,0.4976,0,0,0,0,0
cycle_PKD_norm,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198
cycle_Profilin_norm,0.6453,0.6,0.6,0.6,0.6,0.6,0,0,0,0
cycle_ROCK_norm,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198
cycle_ROCK__norm,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198,0.9198
cycle_Rac1_norm,0.0802,0,0,0,0,0,0,0,0,0
cycle_RhoA_norm,1,1,1,1,1,1,1,1,1,1
cycle_SSH_norm,0.0802,0,0,0,0,0,0,0,0,0
cycle_Thymosin_norm,0.4829,0.4829,0.4829,0.4829,0,0,0,0,0,0
cycle_WASP_norm,0.5171,0.5171,0.5171,0.5171,0,0,0,0,0,0
cycle_WAVE_norm,0.0802,0,0,0,0,0,0,0,0,0
