,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cycle_Actin_BR_norm,0.961367,0.95395,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0
cycle_Actin_ST_norm,0.620175,0.5796,0.3927,0.3927,0,0,0,0,0,0
cycle_Arp2_3_norm,0.961367,0.95395,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0
cycle_CP_norm,0.4976,0.4976,0.4976,0.4976,0.4976,0,0,0,0,0
cycle_Cdc42_norm,0.4933,0.4933,0.4933,0.4933,0.4933,0,0,0,0,0
cycle_Cofilin_norm,0.193025,0.1093,0,0,0,0,0,0,0,0
cycle_Coronin_norm,0.21295,0.046175,0,0,0,0,0,0,0,0
cycle_Cortactin_norm,0.953825,0.953825,0.8153,0.8153,0.8153,0.8153,0.8153,0.8153,0.8153,0
cycle_Dia1_norm,0,0,0,0,0,0,0,0,0,0
cycle_Dia2_norm,0.876842,0.859825,0.859825,0.859825,0.859825,0.5341,0,0,0,0
cycle_Ena_Vasp_norm,0.99735,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894
cycle_IRSp53_norm,0.570075,0.5394,0.5394,0.5394,0.5394,0.5394,0,0,0,0
cycle_LIMK_norm,0.78705,0.759025,0.6205,0.6205,0.6205,0.6205,0.6205,0,0,0
cycle_PAK_norm,0.989775,0.9591,0.9591,0.9591,0.9591,0.9591,0.9591,0.9591,0.9591,0.9591
cycle_PIP2_norm,0.5024,0.5024,0.5024,0.5024,0.5024,0.5024,0,0,0,0
cycle_PKD_norm,0.69435,0.657375,0.4523,0.4523,0.4523,0,0,0,0,0
cycle_Profilin_norm,0.64965,0.5604,0.4992,0.4992,0.4992,0,0,0,0,0
cycle_ROCK_norm,0.69435,0.657375,0.4523,0.4523,0.4523,0,0,0,0,0
cycle_ROCK__norm,0.69435,0.657375,0.4523,0.4523,0.4523,0,0,0,0,0
cycle_Rac1_norm,0.303217,0.129925,0,0,0,0,0,0,0,0
cycle_RhoA_norm,0.707008,0.677825,0.5651,0.4523,0.4523,0,0,0,0,0
cycle_SSH_norm,0.21295,0.046175,0,0,0,0,0,0,0,0
cycle_Thymosin_norm,0.31835,0.31835,0.20065,0.20065,0.20065,0,0,0,0,0
cycle_WASP_norm,0.68165,0.68165,0.68165,0.68165,0.68165,0,0,0,0,0
cycle_WAVE_norm,0.303217,0.129925,0,0,0,0,0,0,0,0
