,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cycle_Actin_BR_norm,0.96475,0.95975,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0
cycle_Actin_ST_norm,0.52175,0.44,0.358,0.358,0,0,0,0,0,0
cycle_Arp2_3_norm,0.96475,0.95975,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0
cycle_CP_norm,0.49,0.49,0.49,0.49,0.49,0,0,0,0,0
cycle_Cdc42_norm,0.469,0.469,0.469,0.469,0.469,0,0,0,0,0
cycle_Cofilin_norm,0.1765,0,0,0,0,0,0,0,0,0
cycle_Coronin_norm,0.19875,0.045,0,0,0,0,0,0,0,0
cycle_Cortactin_norm,0.955,0.955,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0
cycle_Dia1_norm,0,0,0,0,0,0,0,0,0,0
cycle_Dia2_norm,0,0,0,0,0,0,0,0,0,0
cycle_Ena_Vasp_norm,0.9975,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
cycle_IRSp53_norm,0.54375,0.519,0.519,0.519,0.519,0.519,0,0,0,0
cycle_LIMK_norm,0.80125,0.776,0.641,0.641,0.641,0.641,0.641,0,0,0
cycle_PAK_norm,0.99175,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967
cycle_PIP2_norm,0.51,0.51,0.51,0.51,0.51,0.51,0,0,0,0
cycle_PKD_norm,0.714,0.68175,0.486,0.486,0.486,0,0,0,0,0
cycle_Profilin_norm,0.64625,0.5505,0.487,0.487,0.487,0,0,0,0,0
cycle_ROCK_norm,0.714,0.68175,0.486,0.486,0.486,0,0,0,0,0
cycle_ROCK__norm,0.714,0.68175,0.486,0.486,0.486,0,0,0,0,0
cycle_Rac1_norm,0.284,0.12525,0,0,0,0,0,0,0,0
cycle_RhoA_norm,0.72425,0.69825,0.5925,0.486,0.486,0,0,0,0,0
cycle_SSH_norm,0.19875,0.045,0,0,0,0,0,0,0,0
cycle_Thymosin_norm,0.3175,0.3175,0.2155,0.2155,0.2155,0,0,0,0,0
cycle_WASP_norm,0.6825,0.6825,0.6825,0.6825,0.6825,0,0,0,0,0
cycle_WAVE_norm,0.284,0.12525,0,0,0,0,0,0,0,0
