,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cycle_Actin_BR_norm,0.991425,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969
cycle_Actin_ST_norm,0.765025,0.745975,0.669875,0.5132,0.5132,0.5132,0,0,0,0
cycle_Arp2_3_norm,0.991425,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969
cycle_CP_norm,0.4962,0.4962,0.4962,0.4962,0.4962,0,0,0,0,0
cycle_Cdc42_norm,0.4985,0.4985,0.4985,0.4985,0.4985,0,0,0,0,0
cycle_Cofilin_norm,0.079675,0,0,0,0,0,0,0,0,0
cycle_Coronin_norm,0,0,0,0,0,0,0,0,0,0
cycle_Cortactin_norm,1,1,1,1,1,1,1,1,1,1
cycle_Dia1_norm,0.386075,0.2621,0.2621,0,0,0,0,0,0,0
cycle_Dia2_norm,0.8754,0.8522,0.8522,0.8522,0.8522,0.548,0,0,0,0
cycle_Ena_Vasp_norm,1,1,1,1,1,1,1,1,1,1
cycle_IRSp53_norm,0.5089,0.5089,0.5089,0.5089,0.5089,0.5089,0,0,0,0
cycle_LIMK_norm,0.897575,0.855575,0.7349,0.7349,0.7349,0.7349,0.7349,0.7349,0,0
cycle_PAK_norm,1,1,1,1,1,1,1,1,1,1
cycle_PIP2_norm,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0,0,0,0
cycle_PKD_norm,0.772975,0.728775,0.5278,0.5278,0.5278,0.5278,0,0,0,0
cycle_Profilin_norm,0.788125,0.774475,0.5869,0.5869,0.5869,0.5869,0,0,0,0
cycle_ROCK_norm,0.772975,0.728775,0.5278,0.5278,0.5278,0.5278,0,0,0,0
cycle_ROCK__norm,0.772975,0.728775,0.5278,0.5278,0.5278,0.5278,0,0,0,0
cycle_Rac1_norm,0.227025,0.120625,0,0,0,0,0,0,0,0
cycle_RhoA_norm,0.772975,0.728775,0.5278,0.5278,0.5278,0.5278,0,0,0,0
cycle_SSH_norm,0.102425,0.040225,0,0,0,0,0,0,0,0
cycle_Thymosin_norm,0.3325,0.3325,0.1317,0,0,0,0,0,0,0
cycle_WASP_norm,0.6675,0.6675,0.581,0.4493,0.4493,0,0,0,0,0
cycle_WAVE_norm,0.227025,0.120625,0,0,0,0,0,0,0,0
